swVersion	productClass	wifiType	operator	province	chipset	chipsetDate	midware	midwareDate	author	firmwareDate	noteAddr	firmwareAddr
S-010W-A_SW_D_ZY_CUBJ_R1.00.19	S-010W-A	8189FTV	CU	bj	RK3228H	20170918	suying	20170918	童维青	2017-09-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P20	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.09	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170919	李亚飞	2017-09-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
G-120WT-P_SW_A_ZY_CUSX_R1.01.05	G-120WT-P	MTK7526FU	CU	sx	RK3228B	20170919	suying	20170919	李亚飞	2017-09-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8224-FCZZA#01P012	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西联通
S-010W-A_SW_A_ZY_CTNX_R1.01.38	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170918	suying	20170918	李滨伟	2017-09-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CUSC_R1.01.05	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20170915	suying	20170915	李亚飞	2017-09-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-A_SW_D_ZY_CUBJ_R1.00.18	S-010W-A	8189FTV	CU	bj	RK3228H	20170918	suying	20170918	童维青	2017-09-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P19	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
RG020ET-CA_SW_B_ZY_CUAH_R1.00.08	RG020ET-CA	RTL8676	CU	ah	S905L	20170914	suying	20170918	吴凯利	2017-09-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8240-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/安徽联通LAN上行
S-010W-A_SW_D_ZY_CUBJ_R1.00.17	S-010W-A	8189FTV	CU	bj	RK3228H	20170915	suying	20170915	童维青	2017-09-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P18	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CUSX_R1.01.03	G-120WT-P	MTK7526FU	CU	sx	RK3228B	20170916	suying	20170916	李亚飞	2017-09-16	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8224-FCZZA#01P011	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.08	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170915	李亚飞	2017-09-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
G-120WT-P_SW_A_ZY_CUSX_R1.01.01	G-120WT-P	MTK7526FU	CU	sx	RK3228B	20170915	suying	20170915	李亚飞	2017-09-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8224-FCZZA#01P010	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.07	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20170913	suying	20170915	张丛静	2017-09-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
RG020ET-CA_SW_B_ZY_CUAH_R1.00.05	RG020ET-CA	RTL8676	CU	ah	S905L	20170914	suying	20170914	吴凯利	2017-09-14	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8240-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/安徽联通LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.06	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20170911	suying	20170914	张丛静	2017-09-14	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CTHN_R1.00.07	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170801	suying	20170906	童维青	2017-09-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-A_SW_A_ZY_CTHN_R1.00.08	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170921	suying	20170921	童维青	2017-09-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-A_SW_A_ZY_CTNX_R1.01.37	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170913	suying	20170913	李滨伟	2017-09-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CUSC_R1.01.04	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20170913	suying	20170913	李亚飞	2017-09-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CTNM_R1.00.07	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170912	李亚飞	2017-09-12	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
RG020ET-CA_SW_B_ZY_CTJL_R1.00.08	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20170906	吴凯利	2017-09-12	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8242-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
S-010W-A_SW_A_ZY_CUHN_R1.02.07	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170911	suying	20170911	童维青	2017-09-11	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P024	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSD_R1.02.06	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20170714	suying	20170908	张丛静	2017-09-11	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168234_FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSD_R1.02.07	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20170912	suying	20170908	张丛静	2017-09-11	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168234_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.05	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20170909	suying	20170908	李滨伟	2017-09-11	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUHN_R1.02.06	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170908	suying	20170908	童维青	2017-09-09	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P023	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
G-120WT-P_SW_A_ZY_CUAH_R1.00.06	G-120WT-P	MTK7526FU	CU	ah	RK3228B	2017069	suying	20170906	李滨伟	2017-09-06	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8236-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/安徽联通gpon
RG020ET-CA_SW_B_ZY_CUAH_R1.00.04	RG020ET-CA	RTL8676	CU	ah	S905L	20170603	suying	20170905	张丛静	2017-09-06	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8240-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/安徽联通LAN上行
S-010W-A_SW_A_ZY_CUHN_R1.02.05	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170905	suying	20170905	童维青	2017-09-05	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P022	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSD_R1.02.04	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20170714	suying	20170901	张丛静	2017-09-02	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168234_FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.00.03	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20170901	suying	20170901	张丛静	2017-09-02	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168253_FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.16	S-010W-A	8189FTV	CU	bj	RK3228H	20170830	suying	20170901	童维青	2017-09-01	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P17	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.14	S-010W-A	8189FTV	CU	bj	RK3228H	20170830	suying	20170830	童维青	2017-08-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P15	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.15	S-010W-A	8189FTV	CU	bj	RK3228H	20170830	suying	20170830	童维青	2017-08-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P16	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.06	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170829	李亚飞	2017-08-29	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
S-010W-AV2S_SW_C_ZY_CUJC_R1.00.07	S-010W-AV2S	NOWIFI	CU	jc	RK3228H	20170714	suying	20170829	童维青	2017-08-29	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8243-FCZZA#02P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B联通集采
S-010W-A_SW_ZY_CTNX_R1.01.36	S-010W-A	RTL8189ETV	CT	nx	RK3228B		suying	20170828	李亚飞	2017-08-28	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL942078013_FCZZA#01P14	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CTNX_R1.01.36	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170828	suying	20170828	李滨伟	2017-08-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-AV2S_SW_C_ZY_CUJC_R1.00.06	S-010W-AV2S	NOWIFI	CU	jc	RK3228H	20170714	suying	20170828	童维青	2017-08-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8243-FCZZA#02P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B联通集采
S-010W-A_SW_A_ZY_CUHN_R1.01.07	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170825	suying	20170826	童维青	2017-08-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P019	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.01.08	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170825	suying	20170826	童维青	2017-08-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P020	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.04	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20170825	suying	20170826	童维青	2017-08-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8018-FCZZA#02P021	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.13	S-010W-A	8189FTV	CU	bj	RK3228H	20170826	suying	20170826	童维青	2017-08-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P14	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
CMIOT-EG-G12_ZY_CMHA_R1.00.08	CMIOT-EG-G12	MTK7526FU	CM	ha	RK3228B	20170825	suying	20170825	姜良超	2017-08-25	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8248-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
G-120WT-P_SW_A_ZY_CMHA_R1.00.08	G-120WT-P	MTK7526FU	CM	ha	RK3228B	20170825	suying	20170825	姜良超	2017-08-25	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8246-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
S-010W-AQD_SW_A_ZY_CUQD_R1.00.10	S-010W-AQD	RTL8189ETV	CU	qd	RK3228B		suying	20170825	李亚飞	2017-08-25	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8245-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/青岛联通
S-010W-A_SW_ZY_CUXJ_R1.01.24	S-010W-A	RTL8189ETV	CU	xj	RK3228B		suying	20170822	李亚飞	2017-08-24	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL942078011_FCZZA#01P37	http://172.24.170.213/E%3A/stb/IP_STB现场版本/新疆联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.12	S-010W-A	8189FTV	CU	bj	RK3228H	20170822	suying	20170823	童维青	2017-08-24	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-AQD_SW_A_ZY_CUQD_R1.00.09	S-010W-AQD	RTL8189ETV	CU	qd	RK3228B		suying	20170824	李亚飞	2017-08-24	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8245-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/青岛联通
S-010W-A_SW_A_ZY_CTHN_R1.00.05	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170801	suying	20170822	童维青	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-A_SW_A_ZY_CTHN_R1.00.06	S-010W-A	RTL8189ETV	CT	hn	RK3228B	20170801	suying	20170822	童维青	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8241-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南电信
S-010W-A_SW_D_ZY_CUBJ_R1.00.09	S-010W-A	8189FTV	CU	bj	RK3228H	20170822	suying	20170822	童维青	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.10	S-010W-A	8189FTV	CU	bj	RK3228H	20170822	suying	20170822	童维青	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.11	S-010W-A	8189FTV	CU	bj	RK3228H	20170822	suying	20170823	童维青	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
RG020ET-CA_SW_A_ZY_CMHA_R1.00.05	RG020ET-CA	RTL8676	CM	ha	S905L	201708-23	suying	20170822	吴凯利	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8249-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
CMIOT-EG-E02_SW_A_ZY_CMHA_R1.00.04	CMIOT-EG-E02	RTL8676	CM	ha	S905L	201708-23	suying	20170822	吴凯利	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8252-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
RG020ET-CA_SW_B_ZY_CUHL_HUAWEI_R1.00.09	RG020ET-CA	RTL8676	CU	hl	S905L	20170428	suying	20170822	吴凯利	2017-08-23	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8222-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/黑龙江联通LAN上行
S-010W-A_SW_A_ZY_CTNX_R1.01.35	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170822	suying	20170822	李滨伟	2017-08-22	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CUSC_R1.00.08	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20170822	suying	20170822	李亚飞	2017-08-22	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CTNM_R1.00.05	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20170822	李亚飞	2017-08-22	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
CMIOT-EG-G12_ZY_CMHA_R1.00.07	CMIOT-EG-G12	MTK7526FU	CM	ha	RK3228B	20170820	suying	20170817	姜良超	2017-08-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8248-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
G-120WT-P_SW_A_ZY_CMHA_R1.00.07	G-120WT-P	MTK7526FU	CM	ha	RK3228B	20170820	suying	20170817	姜良超	2017-08-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8246-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
RG020ET-CA_SW_A_ZY_CMHA_R1.00.04	RG020ET-CA	RTL8676	CM	ha	S905L	201708-21	suying	20170821	吴凯利	2017-08-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8249-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
CMIOT-EG-E02_SW_A_ZY_CMHA_R1.00.03	CMIOT-EG-E02	RTL8676	CM	ha	S905L	201708-21	suying	20170821	吴凯利	2017-08-21	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8252-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
CMIOT-EG-G12_ZY_CMHA_R1.00.06	CMIOT-EG-G12	MTK7526FU	CM	ha	RK3228B	20170820	suying	20170817	姜良超	2017-08-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8248-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
G-120WT-P_SW_A_ZY_CMHA_R1.00.06	G-120WT-P	MTK7526FU	CM	ha	RK3228B	20170820	suying	20170817	姜良超	2017-08-20	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8246-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
S-010W-A_SW_D_ZY_CUBJ_R1.00.08	S-010W-A	8189FTV	CU	bj	RK3228H	20170819	suying	20170819	童维青	2017-08-19	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
CMIOT-EG-G12_ZY_CMHA_R1.00.05	CMIOT-EG-G12	MTK7526FU	CM	ha	RK3228B	20170817	suying	20170817	姜良超	2017-08-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8248-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
S-010W-A_SW_A_ZY_CUSC_R1.00.07	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20170818	suying	20170814	李滨伟	2017-08-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CMHA_R1.00.05	G-120WT-P	MTK7526FU	CM	ha	RK3228B	20170817	suying	20170817	姜良超	2017-08-18	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8246-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
CMIOT-EG-G12_ZY_CMHA_R1.00.04	CMIOT-EG-G12	MTK7526FU	CM	ha	RK3228B	20170817	suying	20170817	姜良超	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8248-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
S-010W-A_SW_D_ZY_CUBJ_R1.00.06	S-010W-A	8189FTV	CU	bj	RK3228H	20170816	suying	20170816	童维青	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.07	S-010W-A	8189FTV	CU	bj	RK3228H	20170816	suying	20170816	童维青	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CMHA_R1.00.04	G-120WT-P	MTK7526FU	CM	ha	RK3228B	20170817	suying	20170817	姜良超	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8246-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一河南移动
RG020ET-CA_SW_A_ZY_CMHA_R1.00.02	RG020ET-CA	RTL8676	CM	ha	S905L	201708-17	suying	20170817	吴凯利	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8249-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
RG020ET-CA_SW_B_ZY_CTJL_R1.00.06	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20170817	吴凯利	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8242-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
CMIOT-EG-E02_SW_A_ZY_CMHA_R1.00.02	CMIOT-EG-E02	RTL8676	CM	ha	S905L	201708-17	suying	20170817	吴凯利	2017-08-17	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8252-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/河南移动LAN上行
S-010W-A_SW_D_ZY_CUBJ_R1.00.05	S-010W-A	8189FTV	CU	bj	RK3228H	20170815	suying	20170815	童维青	2017-08-16	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_A_ZY_CTNX_R1.01.34	S-010W-A	RTL8189ETV	CT	nx	RK3228B	20170728	suying	20170811	李滨伟	2017-08-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8013-FCZZA#01P27	http://172.24.170.213/E%3A/stb/IP_STB现场版本/宁夏电信
S-010W-A_SW_A_ZY_CUSC_R1.00.06	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20170814	suying	20170814	李亚飞	2017-08-14	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8235-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-A_SW_D_ZY_CUBJ_R1.00.04	S-010W-A	8189FTV	CU	bj	RK3228H	20170810	suying	20170813	童维青	2017-08-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
S-010W-A_SW_D_ZY_CUBJ_R1.00.03	S-010W-A	8189FTV	CU	bj	RK3228H	20170810	suying	20170812	童维青	2017-08-12	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8247-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
